Account UUID,Sf Net Desk Change,Looker Net Desk Change,Sf Looker Difference,Sf Looker Absolute Difference,contract_event_type,step_found,membership_agreement_uuid
beef71f5-8660-4d54-b131-d749fcfce0c1,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,ffb53db4-4409-404d-a042-e279d46b3bc1
beef71f5-8660-4d54-b131-d749fcfce0c1,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,9b3c8960-86bd-40f7-909f-cf3a86cbf1c1
beef71f5-8660-4d54-b131-d749fcfce0c1,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,9b3c8960-86bd-40f7-909f-cf3a86cbf1c1
beef71f5-8660-4d54-b131-d749fcfce0c1,2.0,0.0,2.0,2.0,Contract Sent,OpportunityFoundById,ffb53db4-4409-404d-a042-e279d46b3bc1
beef71f5-8660-4d54-b131-d749fcfce0c1,2.0,0.0,2.0,2.0,Contract Signed,OpportunityFoundById,ffb53db4-4409-404d-a042-e279d46b3bc1
beef71f5-8660-4d54-b131-d749fcfce0c1,2.0,0.0,2.0,2.0,Contract Sent,NoReusableOpportunityFound,9b3c8960-86bd-40f7-909f-cf3a86cbf1c1
beef71f5-8660-4d54-b131-d749fcfce0c1,2.0,0.0,2.0,2.0,Contract Signed,OpportunityFoundById,9b3c8960-86bd-40f7-909f-cf3a86cbf1c1
5dd61fe0-7c88-4c83-8384-c15e24055252,35.0,0.0,35.0,35.0,Contract Sent,NoReusableOpportunityFound,abf870ce-4dba-49e1-b84e-939941a47f09
5dd61fe0-7c88-4c83-8384-c15e24055252,35.0,0.0,35.0,35.0,Contract Signed,OpportunityFoundById,abf870ce-4dba-49e1-b84e-939941a47f09
5dd61fe0-7c88-4c83-8384-c15e24055252,35.0,0.0,35.0,35.0,Contract Signed,OpportunityFoundById,d88e3443-fe43-436e-99a0-e6e2573e1c1e
5dd61fe0-7c88-4c83-8384-c15e24055252,35.0,0.0,35.0,35.0,Contract Sent,NoReusableOpportunityFound,d88e3443-fe43-436e-99a0-e6e2573e1c1e
700380f3-234c-4f85-bd28-371543ef72c1,4.0,0.0,4.0,4.0,Contract Sent,NoReusableOpportunityFound,2dc1ae9e-54d7-4c20-87ee-88973ff6e6c6
700380f3-234c-4f85-bd28-371543ef72c1,4.0,0.0,4.0,4.0,Contract Signed,OpportunityFoundById,2dc1ae9e-54d7-4c20-87ee-88973ff6e6c6
700380f3-234c-4f85-bd28-371543ef72c1,4.0,0.0,4.0,4.0,Contract Sent,OpportunityFoundById,64f92f4d-2c64-493c-8ad7-409eb7279b04
700380f3-234c-4f85-bd28-371543ef72c1,4.0,0.0,4.0,4.0,Contract Voided,OpportunityFoundById,64f92f4d-2c64-493c-8ad7-409eb7279b04
700380f3-234c-4f85-bd28-371543ef72c1,4.0,0.0,4.0,4.0,Contract Signed,OpportunityFoundById,64f92f4d-2c64-493c-8ad7-409eb7279b04
700380f3-234c-4f85-bd28-371543ef72c1,4.0,0.0,4.0,4.0,Contract Sent,OpportunityFoundById,64f92f4d-2c64-493c-8ad7-409eb7279b04
700380f3-234c-4f85-bd28-371543ef72c1,4.0,0.0,4.0,4.0,Contract Sent,OpportunityFoundById,64f92f4d-2c64-493c-8ad7-409eb7279b04
6174403c-7c5c-4472-98ed-f3cede4335f2,0.0,1.0,-1.0,1.0,Contract Sent,MostRecentOpenOpportunity,a328c8f6-ea6d-4f11-b84b-46ef9de06422
6174403c-7c5c-4472-98ed-f3cede4335f2,0.0,1.0,-1.0,1.0,Contract Discarded,OpportunityFoundById,16c3a20f-0394-46eb-94c4-3657a2383db4
6174403c-7c5c-4472-98ed-f3cede4335f2,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,16c3a20f-0394-46eb-94c4-3657a2383db4
6174403c-7c5c-4472-98ed-f3cede4335f2,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,a328c8f6-ea6d-4f11-b84b-46ef9de06422
6174403c-7c5c-4472-98ed-f3cede4335f2,0.0,1.0,-1.0,1.0,Contract Discarded,OpportunityFoundById,37498f78-3ded-4b7e-bc1d-938605f83413
6174403c-7c5c-4472-98ed-f3cede4335f2,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,8a790f13-b0c7-4457-98c1-3a10597fd9cf
6174403c-7c5c-4472-98ed-f3cede4335f2,0.0,1.0,-1.0,1.0,Contract Sent,MostRecentOpenOpportunity,37498f78-3ded-4b7e-bc1d-938605f83413
6174403c-7c5c-4472-98ed-f3cede4335f2,0.0,1.0,-1.0,1.0,Contract Sent,BuildingUUIDMatch,8a790f13-b0c7-4457-98c1-3a10597fd9cf
6174403c-7c5c-4472-98ed-f3cede4335f2,1.0,0.0,1.0,1.0,Contract Sent,MostRecentOpenOpportunity,a328c8f6-ea6d-4f11-b84b-46ef9de06422
6174403c-7c5c-4472-98ed-f3cede4335f2,1.0,0.0,1.0,1.0,Contract Discarded,OpportunityFoundById,16c3a20f-0394-46eb-94c4-3657a2383db4
6174403c-7c5c-4472-98ed-f3cede4335f2,1.0,0.0,1.0,1.0,Contract Sent,NoReusableOpportunityFound,16c3a20f-0394-46eb-94c4-3657a2383db4
6174403c-7c5c-4472-98ed-f3cede4335f2,1.0,0.0,1.0,1.0,Contract Signed,OpportunityFoundById,a328c8f6-ea6d-4f11-b84b-46ef9de06422
6174403c-7c5c-4472-98ed-f3cede4335f2,1.0,0.0,1.0,1.0,Contract Discarded,OpportunityFoundById,37498f78-3ded-4b7e-bc1d-938605f83413
6174403c-7c5c-4472-98ed-f3cede4335f2,1.0,0.0,1.0,1.0,Contract Signed,OpportunityFoundById,8a790f13-b0c7-4457-98c1-3a10597fd9cf
6174403c-7c5c-4472-98ed-f3cede4335f2,1.0,0.0,1.0,1.0,Contract Sent,MostRecentOpenOpportunity,37498f78-3ded-4b7e-bc1d-938605f83413
6174403c-7c5c-4472-98ed-f3cede4335f2,1.0,0.0,1.0,1.0,Contract Sent,BuildingUUIDMatch,8a790f13-b0c7-4457-98c1-3a10597fd9cf
b07192e5-1ecc-4054-9773-b597cef67e6f,1.0,0.0,1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
b07192e5-1ecc-4054-9773-b597cef67e6f,1.0,0.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
ad933aa0-44cd-0136-e328-0242ac115109,1.0,0.0,1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
ad933aa0-44cd-0136-e328-0242ac115109,1.0,0.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
29cc2d38-29eb-43e1-b39f-414b621c5759,1.0,0.0,1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
29cc2d38-29eb-43e1-b39f-414b621c5759,1.0,0.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
8edd8c90-a1bd-0135-d334-0242ac116706,-4.0,1.0,-5.0,5.0,Contract Signed,OpportunityFoundById,7366435b-28a6-4314-9b8a-1188ba9c3d30
8edd8c90-a1bd-0135-d334-0242ac116706,-4.0,1.0,-5.0,5.0,Contract Signed,OpportunityFoundById,84dbd32d-48c2-4a36-90dc-088cc56519fe
8edd8c90-a1bd-0135-d334-0242ac116706,-4.0,1.0,-5.0,5.0,Contract Sent,MostRecentOpenOpportunity,84dbd32d-48c2-4a36-90dc-088cc56519fe
8edd8c90-a1bd-0135-d334-0242ac116706,-4.0,1.0,-5.0,5.0,Contract Sent,NoReusableOpportunityFound,7366435b-28a6-4314-9b8a-1188ba9c3d30
17c53c91-2dc0-4fb5-93d4-b115b3798243,1.0,0.0,1.0,1.0,Contract Sent,NoReusableOpportunityFound,4392ba16-64a2-4f94-b4be-221390e7e3f0
17c53c91-2dc0-4fb5-93d4-b115b3798243,1.0,0.0,1.0,1.0,Contract Signed,OpportunityFoundById,4392ba16-64a2-4f94-b4be-221390e7e3f0
17c53c91-2dc0-4fb5-93d4-b115b3798243,1.0,0.0,1.0,1.0,Contract Sent,NoReusableOpportunityFound,6bdaaf32-dbd5-45aa-9dec-b128127f480f
17c53c91-2dc0-4fb5-93d4-b115b3798243,1.0,0.0,1.0,1.0,Contract Signed,OpportunityFoundById,6bdaaf32-dbd5-45aa-9dec-b128127f480f
7e5dfb21-6e86-43cf-b66d-b7778d1ea1b7,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,40fe8139-b561-41d6-a74a-62e68941f451
7e5dfb21-6e86-43cf-b66d-b7778d1ea1b7,0.0,1.0,-1.0,1.0,Contract Canceled,OpportunityFoundById,933708d9-b43d-40da-9ab5-5218c9210d71
7e5dfb21-6e86-43cf-b66d-b7778d1ea1b7,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,40fe8139-b561-41d6-a74a-62e68941f451
7e5dfb21-6e86-43cf-b66d-b7778d1ea1b7,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,933708d9-b43d-40da-9ab5-5218c9210d71
7e5dfb21-6e86-43cf-b66d-b7778d1ea1b7,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,933708d9-b43d-40da-9ab5-5218c9210d71
be0b914e-5323-4cbc-815b-288d1c8d1d83,1.0,0.0,1.0,1.0,Contract Sent,MostRecentOpenOpportunity,c7d19c89-a3c3-4e03-8c1a-5e4b24c2dc3f
be0b914e-5323-4cbc-815b-288d1c8d1d83,1.0,0.0,1.0,1.0,Contract Signed,OpportunityFoundById,c7d19c89-a3c3-4e03-8c1a-5e4b24c2dc3f
be0b914e-5323-4cbc-815b-288d1c8d1d83,1.0,0.0,1.0,1.0,Contract Signed,OpportunityFoundById,3f71811d-ed32-46b9-b5d1-327e5cf6c50e
be0b914e-5323-4cbc-815b-288d1c8d1d83,1.0,0.0,1.0,1.0,Contract Sent,NoReusableOpportunityFound,3f71811d-ed32-46b9-b5d1-327e5cf6c50e
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,0.0,10.0,10.0,Contract Signed,OpportunityFoundById,f5cc6694-0304-43cf-a34c-f214a7b960c6
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,0.0,10.0,10.0,Contract Sent,MostRecentOpenOpportunity,f5cc6694-0304-43cf-a34c-f214a7b960c6
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,0.0,10.0,10.0,Contract Sent,NoReusableOpportunityFound,8064873f-2727-4cc2-8069-34826c77b793
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,0.0,10.0,10.0,Contract Signed,OpportunityFoundById,567fd37e-403e-4c03-b16e-ca327b708c67
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,0.0,10.0,10.0,Contract Discarded,OpportunityFoundById,8064873f-2727-4cc2-8069-34826c77b793
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,0.0,10.0,10.0,Cancel Moveout,OpportunityFoundById,f5cc6694-0304-43cf-a34c-f214a7b960c6
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,0.0,10.0,10.0,Contract Sent,MostRecentOpenOpportunity,567fd37e-403e-4c03-b16e-ca327b708c67
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,0.0,10.0,10.0,Contract Discarded,OpportunityFoundById,23e1c4ad-d28b-497e-895c-f01d78433fe6
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,0.0,10.0,10.0,Contract Sent,NoReusableOpportunityFound,0fa25be4-39e6-4cc3-ac96-bc117666d49e
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,0.0,10.0,10.0,Contract Signed,OpportunityFoundById,0fa25be4-39e6-4cc3-ac96-bc117666d49e
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,2.0,8.0,8.0,Contract Signed,OpportunityFoundById,f5cc6694-0304-43cf-a34c-f214a7b960c6
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,2.0,8.0,8.0,Contract Sent,MostRecentOpenOpportunity,f5cc6694-0304-43cf-a34c-f214a7b960c6
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,2.0,8.0,8.0,Contract Sent,NoReusableOpportunityFound,8064873f-2727-4cc2-8069-34826c77b793
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,2.0,8.0,8.0,Contract Signed,OpportunityFoundById,567fd37e-403e-4c03-b16e-ca327b708c67
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,2.0,8.0,8.0,Contract Discarded,OpportunityFoundById,8064873f-2727-4cc2-8069-34826c77b793
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,2.0,8.0,8.0,Cancel Moveout,OpportunityFoundById,f5cc6694-0304-43cf-a34c-f214a7b960c6
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,2.0,8.0,8.0,Contract Sent,MostRecentOpenOpportunity,567fd37e-403e-4c03-b16e-ca327b708c67
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,2.0,8.0,8.0,Contract Discarded,OpportunityFoundById,23e1c4ad-d28b-497e-895c-f01d78433fe6
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,2.0,8.0,8.0,Contract Sent,NoReusableOpportunityFound,0fa25be4-39e6-4cc3-ac96-bc117666d49e
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,10.0,2.0,8.0,8.0,Contract Signed,OpportunityFoundById,0fa25be4-39e6-4cc3-ac96-bc117666d49e
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,10.0,-8.0,8.0,Contract Signed,OpportunityFoundById,f5cc6694-0304-43cf-a34c-f214a7b960c6
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,10.0,-8.0,8.0,Contract Sent,MostRecentOpenOpportunity,f5cc6694-0304-43cf-a34c-f214a7b960c6
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,10.0,-8.0,8.0,Contract Sent,NoReusableOpportunityFound,8064873f-2727-4cc2-8069-34826c77b793
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,10.0,-8.0,8.0,Contract Signed,OpportunityFoundById,567fd37e-403e-4c03-b16e-ca327b708c67
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,10.0,-8.0,8.0,Contract Discarded,OpportunityFoundById,8064873f-2727-4cc2-8069-34826c77b793
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,10.0,-8.0,8.0,Cancel Moveout,OpportunityFoundById,f5cc6694-0304-43cf-a34c-f214a7b960c6
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,10.0,-8.0,8.0,Contract Sent,MostRecentOpenOpportunity,567fd37e-403e-4c03-b16e-ca327b708c67
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,10.0,-8.0,8.0,Contract Discarded,OpportunityFoundById,23e1c4ad-d28b-497e-895c-f01d78433fe6
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,10.0,-8.0,8.0,Contract Sent,NoReusableOpportunityFound,0fa25be4-39e6-4cc3-ac96-bc117666d49e
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,10.0,-8.0,8.0,Contract Signed,OpportunityFoundById,0fa25be4-39e6-4cc3-ac96-bc117666d49e
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,0.0,2.0,2.0,Contract Signed,OpportunityFoundById,f5cc6694-0304-43cf-a34c-f214a7b960c6
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,0.0,2.0,2.0,Contract Sent,MostRecentOpenOpportunity,f5cc6694-0304-43cf-a34c-f214a7b960c6
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,0.0,2.0,2.0,Contract Sent,NoReusableOpportunityFound,8064873f-2727-4cc2-8069-34826c77b793
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,0.0,2.0,2.0,Contract Signed,OpportunityFoundById,567fd37e-403e-4c03-b16e-ca327b708c67
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,0.0,2.0,2.0,Contract Discarded,OpportunityFoundById,8064873f-2727-4cc2-8069-34826c77b793
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,0.0,2.0,2.0,Cancel Moveout,OpportunityFoundById,f5cc6694-0304-43cf-a34c-f214a7b960c6
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,0.0,2.0,2.0,Contract Sent,MostRecentOpenOpportunity,567fd37e-403e-4c03-b16e-ca327b708c67
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,0.0,2.0,2.0,Contract Discarded,OpportunityFoundById,23e1c4ad-d28b-497e-895c-f01d78433fe6
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,0.0,2.0,2.0,Contract Sent,NoReusableOpportunityFound,0fa25be4-39e6-4cc3-ac96-bc117666d49e
c1ecc73c-ff16-48e4-aa73-7e2c4ce309d3,2.0,0.0,2.0,2.0,Contract Signed,OpportunityFoundById,0fa25be4-39e6-4cc3-ac96-bc117666d49e
8dc806f0-898e-0134-9e8d-56f9dcf2ccce,-2.0,0.0,-2.0,2.0,Contract Voided,OpportunityFoundById,bc45c186-30bc-42c1-bd06-9b8115ed87f0
8dc806f0-898e-0134-9e8d-56f9dcf2ccce,-2.0,0.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,bc45c186-30bc-42c1-bd06-9b8115ed87f0
8dc806f0-898e-0134-9e8d-56f9dcf2ccce,-2.0,0.0,-2.0,2.0,Contract Discarded,OpportunityFoundById,bc45c186-30bc-42c1-bd06-9b8115ed87f0
8dc806f0-898e-0134-9e8d-56f9dcf2ccce,-2.0,0.0,-2.0,2.0,Contract Sent,MostRecentOpenOpportunity,c697a8e5-ae96-4966-b0b9-4ffc781200dd
8dc806f0-898e-0134-9e8d-56f9dcf2ccce,-2.0,0.0,-2.0,2.0,Contract Discarded,OpportunityFoundById,c697a8e5-ae96-4966-b0b9-4ffc781200dd
8dc806f0-898e-0134-9e8d-56f9dcf2ccce,-2.0,0.0,-2.0,2.0,Contract Signed,OpportunityFoundById,a49b813a-7091-4c8d-89f1-c36340d6cbb9
8dc806f0-898e-0134-9e8d-56f9dcf2ccce,-2.0,0.0,-2.0,2.0,Contract Sent,MostRecentOpenOpportunity,a49b813a-7091-4c8d-89f1-c36340d6cbb9
436f4704-d324-4fb5-a1cb-2a732feb3aa7,1.0,0.0,1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
436f4704-d324-4fb5-a1cb-2a732feb3aa7,1.0,0.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
26b216f0-6259-0136-26cd-0242ac115705,1.0,0.0,1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
26b216f0-6259-0136-26cd-0242ac115705,1.0,0.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
249d5378-ebc1-4977-804a-881018c69990,1.0,0.0,1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
249d5378-ebc1-4977-804a-881018c69990,1.0,0.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
7b0ba2a7-7c5b-46d4-aff3-617d14519d1c,1.0,0.0,1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
7b0ba2a7-7c5b-46d4-aff3-617d14519d1c,1.0,0.0,1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
03cd9fb0-637a-0136-5624-0242ac115610,0.0,6.0,-6.0,6.0,Contract Signed,OpportunityFoundById,88fc9a4c-3845-4df5-afdd-1c2109abdbf0
03cd9fb0-637a-0136-5624-0242ac115610,0.0,6.0,-6.0,6.0,Contract Sent,NoReusableOpportunityFound,88fc9a4c-3845-4df5-afdd-1c2109abdbf0
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Canceled,OpportunityFoundById,730d601c-b7d0-4a74-9be9-c25ff6bb6f7f
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Discarded,OpportunityFoundById,414b9b26-89be-4d5f-91d6-49fc529d611f
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Signed,OpportunityFoundById,730d601c-b7d0-4a74-9be9-c25ff6bb6f7f
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Sent,NoReusableOpportunityFound,730d601c-b7d0-4a74-9be9-c25ff6bb6f7f
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Discarded,OpportunityFoundById,11fd9d07-9130-4c27-b8f8-ec784d84b7f1
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Discarded,OpportunityFoundById,532bff01-b95b-4342-a204-a0c9b87b8091
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Sent,MostRecentOpenOpportunity,414b9b26-89be-4d5f-91d6-49fc529d611f
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Sent,MostRecentOpenOpportunity,11fd9d07-9130-4c27-b8f8-ec784d84b7f1
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Sent,MostRecentOpenOpportunity,3982d782-5d0f-4f55-8642-91497a7ce556
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Sent,NoReusableOpportunityFound,532bff01-b95b-4342-a204-a0c9b87b8091
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Discarded,OpportunityFoundById,3982d782-5d0f-4f55-8642-91497a7ce556
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Sent,MostRecentOpenOpportunity,0f1c5268-4e18-4d17-85c6-9abfc0a7761f
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Signed,OpportunityFoundById,0f1c5268-4e18-4d17-85c6-9abfc0a7761f
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Discarded,OpportunityFoundById,5a74d5e1-c05a-4ea8-bb2b-731000908bef
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Signed,OpportunityFoundById,d9a4e4e6-f822-4849-963c-91c19ee7257b
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Sent,MostRecentOpenOpportunity,5a74d5e1-c05a-4ea8-bb2b-731000908bef
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Sent,MostRecentOpenOpportunity,d9a4e4e6-f822-4849-963c-91c19ee7257b
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Signed,OpportunityFoundById,fcfa4156-a3c9-4176-844a-a42f2ef008f0
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Sent,NoReusableOpportunityFound,fcfa4156-a3c9-4176-844a-a42f2ef008f0
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Canceled,OpportunityFoundById,730d601c-b7d0-4a74-9be9-c25ff6bb6f7f
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Discarded,OpportunityFoundById,414b9b26-89be-4d5f-91d6-49fc529d611f
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Signed,OpportunityFoundById,730d601c-b7d0-4a74-9be9-c25ff6bb6f7f
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Sent,NoReusableOpportunityFound,730d601c-b7d0-4a74-9be9-c25ff6bb6f7f
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Discarded,OpportunityFoundById,11fd9d07-9130-4c27-b8f8-ec784d84b7f1
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Discarded,OpportunityFoundById,532bff01-b95b-4342-a204-a0c9b87b8091
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Sent,MostRecentOpenOpportunity,414b9b26-89be-4d5f-91d6-49fc529d611f
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Sent,MostRecentOpenOpportunity,11fd9d07-9130-4c27-b8f8-ec784d84b7f1
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Sent,MostRecentOpenOpportunity,3982d782-5d0f-4f55-8642-91497a7ce556
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Sent,NoReusableOpportunityFound,532bff01-b95b-4342-a204-a0c9b87b8091
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Discarded,OpportunityFoundById,3982d782-5d0f-4f55-8642-91497a7ce556
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Sent,MostRecentOpenOpportunity,0f1c5268-4e18-4d17-85c6-9abfc0a7761f
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Signed,OpportunityFoundById,0f1c5268-4e18-4d17-85c6-9abfc0a7761f
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Discarded,OpportunityFoundById,5a74d5e1-c05a-4ea8-bb2b-731000908bef
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Signed,OpportunityFoundById,d9a4e4e6-f822-4849-963c-91c19ee7257b
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Sent,MostRecentOpenOpportunity,5a74d5e1-c05a-4ea8-bb2b-731000908bef
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Sent,MostRecentOpenOpportunity,d9a4e4e6-f822-4849-963c-91c19ee7257b
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Signed,OpportunityFoundById,fcfa4156-a3c9-4176-844a-a42f2ef008f0
bfec21b7-527a-4661-8285-7b0636177478,18.0,0.0,18.0,18.0,Contract Sent,NoReusableOpportunityFound,fcfa4156-a3c9-4176-844a-a42f2ef008f0
bfec21b7-527a-4661-8285-7b0636177478,8.0,0.0,8.0,8.0,Contract Canceled,OpportunityFoundById,730d601c-b7d0-4a74-9be9-c25ff6bb6f7f
bfec21b7-527a-4661-8285-7b0636177478,8.0,0.0,8.0,8.0,Contract Discarded,OpportunityFoundById,414b9b26-89be-4d5f-91d6-49fc529d611f
bfec21b7-527a-4661-8285-7b0636177478,8.0,0.0,8.0,8.0,Contract Signed,OpportunityFoundById,730d601c-b7d0-4a74-9be9-c25ff6bb6f7f
bfec21b7-527a-4661-8285-7b0636177478,8.0,0.0,8.0,8.0,Contract Sent,NoReusableOpportunityFound,730d601c-b7d0-4a74-9be9-c25ff6bb6f7f
bfec21b7-527a-4661-8285-7b0636177478,8.0,0.0,8.0,8.0,Contract Discarded,OpportunityFoundById,11fd9d07-9130-4c27-b8f8-ec784d84b7f1
bfec21b7-527a-4661-8285-7b0636177478,8.0,0.0,8.0,8.0,Contract Discarded,OpportunityFoundById,532bff01-b95b-4342-a204-a0c9b87b8091
bfec21b7-527a-4661-8285-7b0636177478,8.0,0.0,8.0,8.0,Contract Sent,MostRecentOpenOpportunity,414b9b26-89be-4d5f-91d6-49fc529d611f
bfec21b7-527a-4661-8285-7b0636177478,8.0,0.0,8.0,8.0,Contract Sent,MostRecentOpenOpportunity,11fd9d07-9130-4c27-b8f8-ec784d84b7f1
