Account UUID,Sf Net Desk Change,Looker Net Desk Change,Sf Looker Difference,Sf Looker Absolute Difference,contract_event_type,step_found,membership_agreement_uuid
5e14469d-dee2-430c-8414-7052cb24db7b,0.0,3.0,-3.0,3.0,Contract Sent,OpportunityFoundById,38a886ad-632b-48f2-89d1-4aa059d87a98
5e14469d-dee2-430c-8414-7052cb24db7b,0.0,3.0,-3.0,3.0,Contract Signed,OpportunityFoundById,38a886ad-632b-48f2-89d1-4aa059d87a98
3ec8dc20-874a-0136-1adb-0242ac114a0f,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,1af29862-2bbb-4c14-b836-7d5ec34c577b
3ec8dc20-874a-0136-1adb-0242ac114a0f,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,1af29862-2bbb-4c14-b836-7d5ec34c577b
3ec8dc20-874a-0136-1adb-0242ac114a0f,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,18ec0763-6be3-4610-a516-d0ab800e1a3d
3ec8dc20-874a-0136-1adb-0242ac114a0f,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,18ec0763-6be3-4610-a516-d0ab800e1a3d
347015b0-16c2-40f4-b25c-1b4b0dae5164,0.0,1.0,-1.0,1.0,Contract Sent,MostRecentOpenOpportunity,3b854e5a-2bad-4a54-8812-f31da55737b6
347015b0-16c2-40f4-b25c-1b4b0dae5164,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,3b854e5a-2bad-4a54-8812-f31da55737b6
5d996960-66e9-0136-066d-0242ac115709,0.0,6.0,-6.0,6.0,Contract Voided,NoReusableOpportunityFound,26285c43-70ec-4d88-898a-a9c155d736be
5d996960-66e9-0136-066d-0242ac115709,0.0,6.0,-6.0,6.0,Contract Discarded,NoReusableOpportunityFound,3fe473e4-d3a9-4991-b5e4-59d9ce41f3b9
5d996960-66e9-0136-066d-0242ac115709,0.0,6.0,-6.0,6.0,Contract Sent,OpportunityFoundById,26285c43-70ec-4d88-898a-a9c155d736be
5d996960-66e9-0136-066d-0242ac115709,0.0,6.0,-6.0,6.0,Contract Signed,OpportunityFoundById,26285c43-70ec-4d88-898a-a9c155d736be
5d996960-66e9-0136-066d-0242ac115709,0.0,6.0,-6.0,6.0,Contract Signed,OpportunityFoundById,26285c43-70ec-4d88-898a-a9c155d736be
5d996960-66e9-0136-066d-0242ac115709,0.0,6.0,-6.0,6.0,Contract Discarded,OpportunityFoundById,169109ea-e1ed-4872-8f46-2e1a7c8f0a7c
70a9a477-c7ab-4f7a-931e-b84c1587207b,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
42f917ee-c0fc-4bdf-bcdc-659744e83d2f,0.0,27.0,-27.0,27.0,Contract Signed,OpportunityFoundById,5deb4742-aeb4-485e-9431-84bae272eab8
42f917ee-c0fc-4bdf-bcdc-659744e83d2f,0.0,27.0,-27.0,27.0,Contract Sent,NoReusableOpportunityFound,5deb4742-aeb4-485e-9431-84bae272eab8
f4c4e8f0-b211-0135-c701-0242ac11510c,0.0,9.0,-9.0,9.0,Contract Signed,OpportunityFoundById,41ad740b-d4f4-42a3-b7ad-8bd821c81897
f4c4e8f0-b211-0135-c701-0242ac11510c,0.0,9.0,-9.0,9.0,Contract Signed,OpportunityFoundById,41ad740b-d4f4-42a3-b7ad-8bd821c81897
70a24890-4c9f-0136-da99-0242ac112106,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,a0de2c2d-8068-475e-a098-85e81d5be198
70a24890-4c9f-0136-da99-0242ac112106,0.0,2.0,-2.0,2.0,Contract Discarded,OpportunityFoundById,a0de2c2d-8068-475e-a098-85e81d5be198
70a24890-4c9f-0136-da99-0242ac112106,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,d94cf449-f8a4-46a7-85a4-acbdf3c65603
70a24890-4c9f-0136-da99-0242ac112106,0.0,2.0,-2.0,2.0,Contract Canceled,OpportunityFoundByMembershipAgreement,c9a2408a-f415-4b5a-bf2b-4a0fb0462b20
70a24890-4c9f-0136-da99-0242ac112106,0.0,2.0,-2.0,2.0,Contract Sent,MostRecentOpenOpportunity,d94cf449-f8a4-46a7-85a4-acbdf3c65603
56964e80-7703-0136-02ae-0242ac11720d,0.0,2.0,-2.0,2.0,Contract Discarded,OpportunityFoundById,e59dbf88-c8b7-47a3-afd7-a7d330001055
56964e80-7703-0136-02ae-0242ac11720d,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,e59dbf88-c8b7-47a3-afd7-a7d330001055
56964e80-7703-0136-02ae-0242ac11720d,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,2a711b9e-4775-49af-a9e4-303af166e022
56964e80-7703-0136-02ae-0242ac11720d,0.0,2.0,-2.0,2.0,Contract Voided,OpportunityFoundById,ecf0f26f-0aca-4b31-abe2-dd3f6108e3da
56964e80-7703-0136-02ae-0242ac11720d,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,2a711b9e-4775-49af-a9e4-303af166e022
65803550-87ce-0136-fe98-0242ac115706,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,0d47d32e-ef09-4725-8358-6c7abb11259b
65803550-87ce-0136-fe98-0242ac115706,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,0d47d32e-ef09-4725-8358-6c7abb11259b
92d3a4f0-8028-0136-831f-0242ac112112,0.0,6.0,-6.0,6.0,Contract Sent,NoReusableOpportunityFound,a1f2d999-cad5-4c5b-9b01-c6de3c268942
92d3a4f0-8028-0136-831f-0242ac112112,0.0,6.0,-6.0,6.0,Contract Sent,MostRecentOpenOpportunity,dd95e051-a5b5-4deb-b6a4-f0bee6e2381e
92d3a4f0-8028-0136-831f-0242ac112112,0.0,6.0,-6.0,6.0,Contract Signed,OpportunityFoundById,dd95e051-a5b5-4deb-b6a4-f0bee6e2381e
92d3a4f0-8028-0136-831f-0242ac112112,0.0,6.0,-6.0,6.0,Contract Discarded,OpportunityFoundById,a1f2d999-cad5-4c5b-9b01-c6de3c268942
8e36fea0-7d2f-0136-a79c-0242ac11720f,0.0,1.0,-1.0,1.0,Contract Discarded,OpportunityFoundById,874da50b-7438-49d9-b47b-fea3583a470e
8e36fea0-7d2f-0136-a79c-0242ac11720f,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,874da50b-7438-49d9-b47b-fea3583a470e
8e36fea0-7d2f-0136-a79c-0242ac11720f,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,ac9eb937-feb6-4e9a-a944-927af2340ef7
8e36fea0-7d2f-0136-a79c-0242ac11720f,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,ac9eb937-feb6-4e9a-a944-927af2340ef7
8e36fea0-7d2f-0136-a79c-0242ac11720f,0.0,1.0,-1.0,1.0,Contract Voided,OpportunityFoundById,874da50b-7438-49d9-b47b-fea3583a470e
15979fd0-8132-0136-85b4-0242ac116708,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,b4fbc072-ffbb-49fa-ab39-2c3b5f82ff71
15979fd0-8132-0136-85b4-0242ac116708,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,b4fbc072-ffbb-49fa-ab39-2c3b5f82ff71
aaeb8fa0-8e84-0136-802f-0242ac11670d,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,53842b27-e056-4d46-8539-36a3bc48d495
aaeb8fa0-8e84-0136-802f-0242ac11670d,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,53842b27-e056-4d46-8539-36a3bc48d495
aaeb8fa0-8e84-0136-802f-0242ac11670d,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,2ee5a9c9-608b-4b96-8cc2-d0876e8cadac
aaeb8fa0-8e84-0136-802f-0242ac11670d,0.0,2.0,-2.0,2.0,Contract Discarded,OpportunityFoundById,2ee5a9c9-608b-4b96-8cc2-d0876e8cadac
b75ce46f-1165-4475-804c-75c3d742551b,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
8e209070-8776-0136-919f-0242ac11720c,0.0,3.0,-3.0,3.0,Contract Sent,OpportunityFoundById,f5873971-5578-4861-918e-a951d478aa46
8e209070-8776-0136-919f-0242ac11720c,0.0,3.0,-3.0,3.0,Contract Sent,OpportunityFoundById,10ca5212-4c8e-40c8-9618-93d97df4f3d2
8e209070-8776-0136-919f-0242ac11720c,0.0,3.0,-3.0,3.0,Contract Discarded,OpportunityFoundById,f5873971-5578-4861-918e-a951d478aa46
8e209070-8776-0136-919f-0242ac11720c,0.0,3.0,-3.0,3.0,Contract Signed,OpportunityFoundById,10ca5212-4c8e-40c8-9618-93d97df4f3d2
f2fab64a-fd73-41aa-aca9-c7bb23aabcd8,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
f2fab64a-fd73-41aa-aca9-c7bb23aabcd8,0.0,1.0,-1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
fc35cbed-da5f-452e-beb0-ad1e4e6654c3,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
17c28c93-3f8c-4576-bd5f-460496b5c888,0.0,4.0,-4.0,4.0,Contract Sent,NoReusableOpportunityFound,73572d49-152a-44db-9d9a-50199c7ede26
17c28c93-3f8c-4576-bd5f-460496b5c888,0.0,4.0,-4.0,4.0,Contract Signed,OpportunityFoundById,73572d49-152a-44db-9d9a-50199c7ede26
0548c260-81fa-0136-66ac-0242ac111c12,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,eb831a20-d54b-47cd-b423-418d161a69df
0548c260-81fa-0136-66ac-0242ac111c12,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,eb831a20-d54b-47cd-b423-418d161a69df
24f64180-8779-0136-fcdc-0242ac115706,0.0,8.0,-8.0,8.0,Contract Sent,OpportunityFoundById,33f29a91-78ad-4e56-a03d-90c2997a384e
24f64180-8779-0136-fcdc-0242ac115706,0.0,8.0,-8.0,8.0,Contract Signed,OpportunityFoundById,33f29a91-78ad-4e56-a03d-90c2997a384e
04150b6d-68bc-4fc1-a408-dfbb4002f53b,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,9db67c3c-6ebf-434c-bd48-714a05f5f1cf
04150b6d-68bc-4fc1-a408-dfbb4002f53b,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,9db67c3c-6ebf-434c-bd48-714a05f5f1cf
04150b6d-68bc-4fc1-a408-dfbb4002f53b,0.0,1.0,-1.0,1.0,Contract Canceled,OpportunityFoundByMembershipAgreement,81e80bb2-ce40-4917-8a02-c06703a53a14
c11e2827-9652-4ab6-993c-68f91342578d,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
c11e2827-9652-4ab6-993c-68f91342578d,0.0,1.0,-1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
cc21e981-8964-4f50-a1d4-803052b2a70e,0.0,8.0,-8.0,8.0,Contract Sent,OpportunityFoundById,c39a056e-8d8d-471f-8a9f-256eb6988a44
cc21e981-8964-4f50-a1d4-803052b2a70e,0.0,8.0,-8.0,8.0,Contract Sent,OpportunityFoundById,c39a056e-8d8d-471f-8a9f-256eb6988a44
cc21e981-8964-4f50-a1d4-803052b2a70e,0.0,8.0,-8.0,8.0,Contract Sent,NoReusableOpportunityFound,c39a056e-8d8d-471f-8a9f-256eb6988a44
cc21e981-8964-4f50-a1d4-803052b2a70e,0.0,8.0,-8.0,8.0,Contract Sent,OpportunityFoundById,c39a056e-8d8d-471f-8a9f-256eb6988a44
cc21e981-8964-4f50-a1d4-803052b2a70e,0.0,8.0,-8.0,8.0,Contract Sent,OpportunityFoundById,c39a056e-8d8d-471f-8a9f-256eb6988a44
cc21e981-8964-4f50-a1d4-803052b2a70e,0.0,8.0,-8.0,8.0,Contract Voided,OpportunityFoundById,c39a056e-8d8d-471f-8a9f-256eb6988a44
cc21e981-8964-4f50-a1d4-803052b2a70e,0.0,8.0,-8.0,8.0,Contract Voided,OpportunityFoundById,c39a056e-8d8d-471f-8a9f-256eb6988a44
cc21e981-8964-4f50-a1d4-803052b2a70e,0.0,8.0,-8.0,8.0,Contract Signed,OpportunityFoundById,c39a056e-8d8d-471f-8a9f-256eb6988a44
f79d4a30-51d0-4556-8510-f776b4f5de62,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
71357efb-971d-48f6-87ef-bb42261fef5e,0.0,2.0,-2.0,2.0,Contract Voided,OpportunityFoundById,9af75802-9d2f-43e8-9425-89a672a8701a
71357efb-971d-48f6-87ef-bb42261fef5e,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,25dd7730-e210-43de-a189-7efffded3a18
71357efb-971d-48f6-87ef-bb42261fef5e,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,9af75802-9d2f-43e8-9425-89a672a8701a
71357efb-971d-48f6-87ef-bb42261fef5e,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,9af75802-9d2f-43e8-9425-89a672a8701a
71357efb-971d-48f6-87ef-bb42261fef5e,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,25dd7730-e210-43de-a189-7efffded3a18
71357efb-971d-48f6-87ef-bb42261fef5e,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,9af75802-9d2f-43e8-9425-89a672a8701a
71357efb-971d-48f6-87ef-bb42261fef5e,0.0,2.0,-2.0,2.0,Contract Sent,MostRecentOpenOpportunity,9af75802-9d2f-43e8-9425-89a672a8701a
2a186420-98da-4736-b623-f32b38269f45,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
b56713ac-d22a-4815-aaf4-3de057aea855,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
b56713ac-d22a-4815-aaf4-3de057aea855,0.0,1.0,-1.0,1.0,Contract Canceled,NoReusableOpportunityFound,
b56713ac-d22a-4815-aaf4-3de057aea855,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
b56713ac-d22a-4815-aaf4-3de057aea855,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
b56713ac-d22a-4815-aaf4-3de057aea855,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
b56713ac-d22a-4815-aaf4-3de057aea855,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
b56713ac-d22a-4815-aaf4-3de057aea855,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
b56713ac-d22a-4815-aaf4-3de057aea855,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
b56713ac-d22a-4815-aaf4-3de057aea855,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
b56713ac-d22a-4815-aaf4-3de057aea855,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
b56713ac-d22a-4815-aaf4-3de057aea855,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
2468fac1-1e57-478d-bed8-6326bed1b26c,0.0,8.0,-8.0,8.0,Contract Sent,NoReusableOpportunityFound,d41fe39f-a579-4823-b3fe-9f991cc2940a
2468fac1-1e57-478d-bed8-6326bed1b26c,0.0,8.0,-8.0,8.0,Contract Signed,OpportunityFoundById,d41fe39f-a579-4823-b3fe-9f991cc2940a
b9bd89f0-637a-0136-e182-0242ac112c0d,0.0,12.0,-12.0,12.0,Contract Signed,OpportunityFoundById,bb1fc808-bbc2-415f-bc18-9d65192ba0b1
b9bd89f0-637a-0136-e182-0242ac112c0d,0.0,12.0,-12.0,12.0,Contract Signed,OpportunityFoundById,a2aae95f-bc1f-43b6-8838-0551bd2c9a49
b9bd89f0-637a-0136-e182-0242ac112c0d,0.0,12.0,-12.0,12.0,Contract Sent,OpportunityFoundById,a2aae95f-bc1f-43b6-8838-0551bd2c9a49
b9bd89f0-637a-0136-e182-0242ac112c0d,0.0,12.0,-12.0,12.0,Contract Sent,NoReusableOpportunityFound,bb1fc808-bbc2-415f-bc18-9d65192ba0b1
6de71700-8dfb-0136-7f75-0242ac11670d,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,8449b7fc-94a4-45c7-925a-ed4bcad40545
6de71700-8dfb-0136-7f75-0242ac11670d,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,8449b7fc-94a4-45c7-925a-ed4bcad40545
191caa00-86b2-0136-6bf0-0242ac111c12,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,f5a09cc3-c40d-4d68-84c6-891f282ed265
191caa00-86b2-0136-6bf0-0242ac111c12,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,f5a09cc3-c40d-4d68-84c6-891f282ed265
342e7950-88fb-0136-0061-0242ac115706,0.0,3.0,-3.0,3.0,Contract Sent,OpportunityFoundById,07bef7a3-bb59-4151-8e4c-1555e1457dce
342e7950-88fb-0136-0061-0242ac115706,0.0,3.0,-3.0,3.0,Contract Sent,OpportunityFoundById,07bef7a3-bb59-4151-8e4c-1555e1457dce
342e7950-88fb-0136-0061-0242ac115706,0.0,3.0,-3.0,3.0,Contract Sent,OpportunityFoundById,07bef7a3-bb59-4151-8e4c-1555e1457dce
342e7950-88fb-0136-0061-0242ac115706,0.0,3.0,-3.0,3.0,Contract Voided,OpportunityFoundById,07bef7a3-bb59-4151-8e4c-1555e1457dce
342e7950-88fb-0136-0061-0242ac115706,0.0,3.0,-3.0,3.0,Contract Signed,OpportunityFoundById,07bef7a3-bb59-4151-8e4c-1555e1457dce
feb39530-824d-0136-6e57-0242ac117209,0.0,1.0,-1.0,1.0,Contract Discarded,OpportunityFoundById,00cd6da1-8027-482a-a178-264f7cc76009
feb39530-824d-0136-6e57-0242ac117209,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,438a48ad-d1ae-46cb-8b87-c618d404576a
feb39530-824d-0136-6e57-0242ac117209,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,00cd6da1-8027-482a-a178-264f7cc76009
feb39530-824d-0136-6e57-0242ac117209,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,438a48ad-d1ae-46cb-8b87-c618d404576a
f776ba30-8230-0136-e90f-0242ac115706,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,19caef67-8a27-4b11-8a81-aad8a95c59e8
f776ba30-8230-0136-e90f-0242ac115706,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,19caef67-8a27-4b11-8a81-aad8a95c59e8
65a12aad-891d-41af-8b86-2c27250a47df,0.0,1.0,-1.0,1.0,Contract Signed,NewOpportunityForHotDesk,
d8a72030-23a6-0135-e6ca-0242ac113a12,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,84ffd066-34fc-4d11-84f0-206773a77534
d8a72030-23a6-0135-e6ca-0242ac113a12,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,84ffd066-34fc-4d11-84f0-206773a77534
ce7dddf0-500b-47e5-b0f3-6db92c4127dc,0.0,4.0,-4.0,4.0,Contract Signed,OpportunityFoundById,e58215c6-22b2-4b0b-8825-978ed36748e0
ce7dddf0-500b-47e5-b0f3-6db92c4127dc,0.0,4.0,-4.0,4.0,Contract Discarded,OpportunityFoundById,3709044d-dd96-477f-a091-9b2d4b95337e
ce7dddf0-500b-47e5-b0f3-6db92c4127dc,0.0,4.0,-4.0,4.0,Contract Sent,OpportunityFoundById,e58215c6-22b2-4b0b-8825-978ed36748e0
ce7dddf0-500b-47e5-b0f3-6db92c4127dc,0.0,4.0,-4.0,4.0,Contract Discarded,OpportunityFoundById,32ec9fa2-f37e-4709-a819-5cdbf7e18601
ce7dddf0-500b-47e5-b0f3-6db92c4127dc,0.0,4.0,-4.0,4.0,Contract Signed,OpportunityFoundById,4d848568-3662-46e7-998d-9a6c9f0df91b
ce7dddf0-500b-47e5-b0f3-6db92c4127dc,0.0,4.0,-4.0,4.0,Contract Sent,OpportunityFoundById,32ec9fa2-f37e-4709-a819-5cdbf7e18601
ce7dddf0-500b-47e5-b0f3-6db92c4127dc,0.0,4.0,-4.0,4.0,Contract Sent,OpportunityFoundById,4d848568-3662-46e7-998d-9a6c9f0df91b
5895a120-88f5-0136-0ce4-0242ac111c0f,0.0,2.0,-2.0,2.0,Contract Discarded,OpportunityFoundById,ce8dc5c4-32a0-4c66-99fa-567e8fdaf8b6
5895a120-88f5-0136-0ce4-0242ac111c0f,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,9d169a03-58a2-4c81-9a69-d1a93b648cbf
5895a120-88f5-0136-0ce4-0242ac111c0f,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,9d169a03-58a2-4c81-9a69-d1a93b648cbf
5895a120-88f5-0136-0ce4-0242ac111c0f,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,ce8dc5c4-32a0-4c66-99fa-567e8fdaf8b6
a1db3d20-8175-0136-6c5e-0242ac117209,0.0,2.0,-2.0,2.0,Contract Sent,OpportunityFoundById,a962eea5-6d97-4d7a-903a-ef1c1ccccd24
a1db3d20-8175-0136-6c5e-0242ac117209,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,a962eea5-6d97-4d7a-903a-ef1c1ccccd24
a1db3d20-8175-0136-6c5e-0242ac117209,0.0,2.0,-2.0,2.0,Contract Signed,OpportunityFoundById,e4248d15-7ac1-4461-88e4-34d3f17230db
a1db3d20-8175-0136-6c5e-0242ac117209,0.0,2.0,-2.0,2.0,Contract Sent,NoReusableOpportunityFound,e4248d15-7ac1-4461-88e4-34d3f17230db
adf712d2-6f2b-4c68-8462-b66afd981a24,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,014c3e8b-b311-4bf4-b2af-855cae4e6a31
adf712d2-6f2b-4c68-8462-b66afd981a24,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,014c3e8b-b311-4bf4-b2af-855cae4e6a31
955510e0-8c32-0136-9875-0242ac11720c,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,73587416-a9b6-4c34-985a-b83292fd648a
955510e0-8c32-0136-9875-0242ac11720c,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,73587416-a9b6-4c34-985a-b83292fd648a
5db37f00-8c3a-0136-21d6-0242ac114a0f,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,6c7c9efb-100b-41c2-a014-e09e457e567c
5db37f00-8c3a-0136-21d6-0242ac114a0f,0.0,1.0,-1.0,1.0,Contract Sent,NoReusableOpportunityFound,cf071ba0-915e-455d-a6fa-2a3b97ee416d
5db37f00-8c3a-0136-21d6-0242ac114a0f,0.0,1.0,-1.0,1.0,Contract Discarded,OpportunityFoundById,cf071ba0-915e-455d-a6fa-2a3b97ee416d
5db37f00-8c3a-0136-21d6-0242ac114a0f,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,6c7c9efb-100b-41c2-a014-e09e457e567c
228ffb31-bea2-4e25-8dd2-ef9ed2609f3a,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
43222690-878e-0136-0a0a-0242ac111c0f,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,464a8bf4-0b2e-4f86-8709-9ff359d88c9d
43222690-878e-0136-0a0a-0242ac111c0f,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,464a8bf4-0b2e-4f86-8709-9ff359d88c9d
d1029d25-c5d2-4d3d-ba1a-245618ef5a42,0.0,3.0,-3.0,3.0,Contract Sent,MostRecentOpenOpportunity,dc00c567-b665-4ed7-a99f-7ec77076b245
d1029d25-c5d2-4d3d-ba1a-245618ef5a42,0.0,3.0,-3.0,3.0,Contract Signed,OpportunityFoundById,f600b160-fc51-40f1-b0bc-2d199a81aeba
d1029d25-c5d2-4d3d-ba1a-245618ef5a42,0.0,3.0,-3.0,3.0,Contract Signed,OpportunityFoundById,dc00c567-b665-4ed7-a99f-7ec77076b245
d1029d25-c5d2-4d3d-ba1a-245618ef5a42,0.0,3.0,-3.0,3.0,Contract Sent,NoReusableOpportunityFound,f600b160-fc51-40f1-b0bc-2d199a81aeba
c4931172-7942-4004-bbee-a50bfad82f7b,0.0,1.0,-1.0,1.0,Contract Canceled,NoReusableOpportunityFound,
c4931172-7942-4004-bbee-a50bfad82f7b,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
4656e535-2217-4dc0-a203-657266261c71,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
4656e535-2217-4dc0-a203-657266261c71,0.0,1.0,-1.0,1.0,Contract Canceled,FoundByReservationIDInPast,
5b884426-1bae-46ff-a004-d69f5adaaf81,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityAndMembershipAgreementMissing,
5b884426-1bae-46ff-a004-d69f5adaaf81,0.0,1.0,-1.0,1.0,Contract Canceled,NoReusableOpportunityFound,
4225e676-7162-4ff3-8fbb-c2830fecd1cb,0.0,4.0,-4.0,4.0,Contract Signed,OpportunityFoundById,113d4d1a-0632-499b-a381-da9cb7f6e67f
4225e676-7162-4ff3-8fbb-c2830fecd1cb,0.0,4.0,-4.0,4.0,Contract Sent,OpportunityFoundById,1f0bb5b4-6e9a-4395-992d-2ee78a5c27e4
4225e676-7162-4ff3-8fbb-c2830fecd1cb,0.0,4.0,-4.0,4.0,Contract Voided,OpportunityFoundById,1f0bb5b4-6e9a-4395-992d-2ee78a5c27e4
4225e676-7162-4ff3-8fbb-c2830fecd1cb,0.0,4.0,-4.0,4.0,Contract Sent,OpportunityFoundById,113d4d1a-0632-499b-a381-da9cb7f6e67f
4225e676-7162-4ff3-8fbb-c2830fecd1cb,0.0,4.0,-4.0,4.0,Contract Sent,OpportunityFoundById,1f0bb5b4-6e9a-4395-992d-2ee78a5c27e4
4225e676-7162-4ff3-8fbb-c2830fecd1cb,0.0,4.0,-4.0,4.0,Contract Sent,MostRecentOpenOpportunity,1f0bb5b4-6e9a-4395-992d-2ee78a5c27e4
0fb33416-db67-42d4-b7a2-c102cc8eb298,0.0,16.0,-16.0,16.0,Contract Sent,OpportunityFoundById,86c607df-77cb-4a5f-a40f-0778b1f587d3
0fb33416-db67-42d4-b7a2-c102cc8eb298,0.0,16.0,-16.0,16.0,Contract Signed,OpportunityFoundById,86c607df-77cb-4a5f-a40f-0778b1f587d3
581af2b0-825e-0136-6509-0242ac114a0f,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,cf279a2d-e30e-4e0c-af0f-488de2d0ab5d
581af2b0-825e-0136-6509-0242ac114a0f,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,cf279a2d-e30e-4e0c-af0f-488de2d0ab5d
581af2b0-825e-0136-6509-0242ac114a0f,0.0,1.0,-1.0,1.0,Contract Voided,OpportunityFoundById,cf279a2d-e30e-4e0c-af0f-488de2d0ab5d
581af2b0-825e-0136-6509-0242ac114a0f,0.0,1.0,-1.0,1.0,Contract Signed,OpportunityFoundById,cf279a2d-e30e-4e0c-af0f-488de2d0ab5d
581af2b0-825e-0136-6509-0242ac114a0f,0.0,1.0,-1.0,1.0,Contract Sent,OpportunityFoundById,cf279a2d-e30e-4e0c-af0f-488de2d0ab5d
